Format Version,1.23,,,,,,,100,Export Frame Rate,100,Capture Start Time,2024-04-16 01.05.29.464 PM,Total Frames in Take,1961,Total Exported Frames,1961,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
369,3.69,0.533904,4.711156,-0.136677,0.209459,0.881345,-0.073625,3.392001,0.000297,0.03005,0.748791,3.398302,0.891553,0.11324,0.750428,3.450428,0.951377,0.028917,0.743172,3.327272,0.934301,-0.252388,-0.089531,0.083032,0.709733,0.38534,3.388092,0.000104,0.724415,0.385343,3.454881,0.972234,0.76477,0.385256,3.35209,0.96852,0.640014,0.385421,3.357305,0.98275,0.533904,4.711156,-0.136677,0.209459,0.881345,-0.073625,0.000528,0.261446,0.883486,-0.164915,0.892211,0.159352,0.883478,-0.000175,0.880198,0.290307,0.883238,-0.016537,0.982039,0.211642,0.873738,-0.054167,0.872178,0.124547,0.882784,-0.132329,0,0.126603,0.88209,-0.139315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724323,0.385343,3.454944,0.764818,0.385255,3.351973,0.640057,0.385421,3.357358,0.029681,0.74882,3.398529,0.113431,0.75042,3.450394,0.029094,0.743151,3.327079,0.261454,0.883512,-0.165345,0.158904,0.883524,-0.000011,0.290284,0.883195,-0.016485,0.212105,0.873709,-0.053953
370,3.7,0.581935,4.679247,-0.23349,0.209398,0.880305,-0.073385,3.391967,0.000303,0.030006,0.748832,3.398266,0.889428,0.113194,0.750447,3.450397,0.949397,0.028876,0.743201,3.327237,0.933957,-0.237649,-0.095727,0.03985,0.709743,0.385389,3.388058,0.000114,0.724418,0.385364,3.454849,0.970594,0.764784,0.385273,3.352062,0.967861,0.640027,0.385531,3.357263,0.978053,0.581935,4.679247,-0.23349,0.209398,0.880305,-0.073385,0.000583,0.261439,0.882422,-0.164645,0.895015,0.159255,0.882471,0.000039,0.847474,0.290218,0.882022,-0.016252,0.97348,0.211557,0.872681,-0.053932,0.843135,0.124521,0.881929,-0.132134,0,0.126487,0.880997,-0.139093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724314,0.385365,3.454905,0.764827,0.385273,3.35194,0.640088,0.385531,3.357327,0.029625,0.748861,3.398489,0.113393,0.750438,3.450365,0.029057,0.743181,3.327045,0.261382,0.882473,-0.165058,0.158662,0.882561,0.00015,0.290302,0.881978,-0.016205,0.212123,0.872585,-0.053677
371,3.71,0.518955,4.686361,-0.155416,0.209497,0.878785,-0.072946,3.392003,0.000289,0.030051,0.748799,3.398304,0.889428,0.11324,0.750425,3.450432,0.949397,0.02892,0.743176,3.327273,0.933957,-0.271288,-0.088295,0.082486,0.70973,0.385341,3.388091,0.000106,0.724413,0.385366,3.45488,0.970594,0.764766,0.385244,3.352088,0.967861,0.64001,0.385412,3.357306,0.978053,0.518955,4.686361,-0.155416,0.209497,0.878785,-0.072946,0.00047,0.261525,0.880882,-0.164215,0.895015,0.15936,0.880955,0.000481,0.847474,0.290322,0.880668,-0.015825,0.97348,0.211669,0.871183,-0.053486,0.843135,0.124611,0.880235,-0.131688,0,0.126641,0.879586,-0.138668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724319,0.385366,3.454945,0.764815,0.385244,3.351969,0.640054,0.385412,3.35736,0.029695,0.748827,3.398521,0.113426,0.750416,3.450401,0.029089,0.743156,3.327087,0.261504,0.880927,-0.164525,0.158871,0.881034,0.000601,0.29038,0.880636,-0.015826,0.21212,0.871092,-0.053293
372,3.72,0.609628,4.711933,-0.201232,0.209445,0.877691,-0.072671,3.391976,0.0003,0.030003,0.748835,3.39827,0.89555,0.113181,0.750467,3.450416,0.952825,0.028886,0.743191,3.327242,0.93673,-0.249864,-0.100773,0.026545,0.70973,0.385397,3.388067,0.000118,0.724399,0.385383,3.45486,0.97158,0.764774,0.38526,3.352076,0.967811,0.640018,0.385548,3.357266,0.982387,0.609628,4.711933,-0.201232,0.209445,0.877691,-0.072671,0.000471,0.261433,0.879886,-0.163959,0.921358,0.159343,0.87979,0.000783,0.872694,0.290296,0.879423,-0.015583,0.983339,0.21162,0.870058,-0.053223,0.875251,0.124533,0.879298,-0.131371,0,0.12657,0.878606,-0.138424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7243,0.385383,3.454917,0.764804,0.38526,3.351958,0.640087,0.385548,3.357326,0.029628,0.748864,3.398494,0.113376,0.750458,3.450383,0.029065,0.74317,3.32705,0.261401,0.879887,-0.16433,0.158917,0.879794,0.000897,0.290295,0.879369,-0.015521,0.212078,0.870106,-0.053028
373,3.73,0.55679,4.686365,-0.180133,0.209536,0.876248,-0.072301,3.391995,0.000292,0.030059,0.748782,3.398295,0.890633,0.113247,0.750422,3.450426,0.950392,0.028931,0.743169,3.327264,0.934213,-0.240619,-0.092345,0.034005,0.709747,0.385381,3.388097,0.000114,0.724425,0.385358,3.454887,0.971383,0.764786,0.385257,3.352098,0.969613,0.640029,0.385528,3.357306,0.977173,0.55679,4.686365,-0.180133,0.209536,0.876248,-0.072301,0.000479,0.261564,0.87838,-0.163568,0.906881,0.159399,0.878394,0.001129,0.889711,0.290361,0.87806,-0.015178,0.979392,0.211704,0.868633,-0.052845,0.874816,0.12465,0.877771,-0.131041,0,0.126654,0.877101,-0.13794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724331,0.385358,3.454957,0.764815,0.385257,3.351975,0.640094,0.385528,3.357359,0.029692,0.74881,3.398511,0.113439,0.750413,3.450394,0.029107,0.74315,3.327079,0.261557,0.878403,-0.163907,0.158938,0.878435,0.00126,0.290352,0.878014,-0.015187,0.212181,0.868615,-0.052629
374,3.74,0.632622,4.70771,-0.191732,0.209506,0.875148,-0.07201,3.391956,0.000284,0.030012,0.74882,3.398255,0.893268,0.113199,0.750458,3.450388,0.951303,0.028885,0.743195,3.327225,0.936129,-0.249366,-0.096287,0.044359,0.709735,0.385394,3.388056,0.000109,0.724409,0.385384,3.454847,0.970673,0.764776,0.385274,3.35206,0.968474,0.64002,0.385523,3.357261,0.979137,0.632622,4.70771,-0.191732,0.209506,0.875148,-0.07201,0.000528,0.261501,0.877389,-0.163294,0.915079,0.159398,0.877208,0.001441,0.879684,0.290353,0.87687,-0.014916,0.988009,0.211681,0.867507,-0.052565,0.869106,0.124599,0.876765,-0.130717,0,0.126531,0.87609,-0.137772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724314,0.385384,3.45491,0.764813,0.385274,3.351943,0.640078,0.385523,3.357316,0.029637,0.748849,3.398478,0.113388,0.750449,3.450344,0.029071,0.743175,3.327045,0.261463,0.877428,-0.163695,0.158904,0.877276,0.001563,0.290374,0.876827,-0.014857,0.212191,0.867443,-0.052345
375,3.75,0.568125,4.686349,-0.238315,0.209527,0.873757,-0.071622,3.391999,0.000296,0.030058,0.748784,3.398302,0.893949,0.113252,0.750422,3.450424,0.95048,0.028922,0.743181,3.327271,0.936915,-0.233192,-0.091474,0.03141,0.709745,0.385379,3.388094,0.000111,0.724425,0.385347,3.454884,0.970247,0.764784,0.385258,3.352094,0.967149,0.640028,0.385533,3.357304,0.979128,0.568125,4.686349,-0.238315,0.209527,0.873757,-0.071622,0.000466,0.261557,0.875847,-0.16289,0.917988,0.159394,0.875945,0.001808,0.877904,0.290355,0.875481,-0.0145,0.980811,0.211688,0.866138,-0.052167,0.877629,0.124643,0.875373,-0.130362,0,0.126695,0.874678,-0.137283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724323,0.385347,3.454946,0.764828,0.385258,3.35197,0.640085,0.385533,3.357365,0.029691,0.748812,3.398512,0.113448,0.750414,3.450397,0.029094,0.743161,3.327087,0.261532,0.875865,-0.163216,0.158918,0.875976,0.00191,0.290415,0.875435,-0.014488,0.21213,0.866136,-0.051956
376,3.76,0.585672,4.667643,-0.320491,0.209459,0.872684,-0.071391,3.391966,0.000282,0.030019,0.748846,3.398259,0.886309,0.113197,0.750454,3.450405,0.950699,0.028899,0.743168,3.327234,0.932692,-0.246128,-0.093604,0.03257,0.709732,0.385402,3.388066,0.000111,0.724409,0.385385,3.454857,0.972252,0.764772,0.385274,3.352068,0.97025,0.640016,0.385548,3.357274,0.978635,0.585672,4.667643,-0.320491,0.209459,0.872684,-0.071391,0.000546,0.261519,0.874717,-0.162642,0.905321,0.159306,0.874931,0.002024,0.85074,0.290271,0.874282,-0.014244,0.980864,0.211603,0.865058,-0.051937,0.831683,0.124595,0.874433,-0.130157,0,0.126588,0.87363,-0.137099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724314,0.385386,3.454914,0.764804,0.385274,3.351953,0.640079,0.385548,3.357331,0.02963,0.748877,3.398493,0.113387,0.750443,3.450351,0.029099,0.743147,3.327054,0.261449,0.874795,-0.163006,0.158727,0.875063,0.002088,0.290338,0.874247,-0.014235,0.212184,0.864884,-0.051646
377,3.77,0.555485,4.704259,-0.224463,0.20958,0.871253,-0.070966,3.391998,0.000293,0.030044,0.748797,3.398299,0.898355,0.113234,0.750426,3.450427,0.953063,0.028913,0.743166,3.327269,0.937693,-0.228374,-0.09386,0.02703,0.709748,0.385394,3.388087,0.000125,0.724425,0.385355,3.454878,0.970664,0.764788,0.385272,3.352089,0.96921,0.640032,0.385556,3.357295,0.975797,0.555485,4.704259,-0.224463,0.20958,0.871253,-0.070966,0.000478,0.26158,0.873337,-0.16225,0.908561,0.159469,0.873444,0.002479,0.88214,0.290425,0.873008,-0.01387,0.985585,0.211749,0.863638,-0.05151,0.87454,0.124677,0.872836,-0.129679,0,0.12672,0.872178,-0.136617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724325,0.385355,3.454939,0.764812,0.385271,3.351968,0.640108,0.385556,3.357354,0.029699,0.748824,3.398511,0.11342,0.750419,3.450405,0.029073,0.743146,3.327079,0.261591,0.873376,-0.162614,0.15901,0.8735,0.002574,0.290464,0.87297,-0.013887,0.212157,0.863582,-0.051225
378,3.78,0.604063,4.703689,-0.26374,0.209489,0.870153,-0.070707,3.391962,0.00028,0.029998,0.748828,3.39826,0.891917,0.113183,0.750442,3.450395,0.952722,0.028872,0.743202,3.32723,0.935213,-0.238587,-0.096609,0.035252,0.709735,0.385397,3.388057,0.000118,0.724408,0.385372,3.454848,0.971456,0.764776,0.385276,3.352062,0.969783,0.64002,0.385543,3.357261,0.976825,0.604063,4.703689,-0.26374,0.209489,0.870153,-0.070707,0.000504,0.261491,0.872275,-0.161989,0.899285,0.159379,0.87232,0.00274,0.87759,0.290335,0.871808,-0.013609,0.974722,0.211653,0.862522,-0.051257,0.882183,0.124587,0.871842,-0.129419,0,0.126571,0.871106,-0.136358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724308,0.385372,3.454903,0.764807,0.385276,3.351945,0.640089,0.385543,3.357323,0.02963,0.748857,3.398485,0.113367,0.750433,3.45035,0.029056,0.743182,3.327049,0.261479,0.872313,-0.16239,0.158908,0.872383,0.002858,0.290408,0.871774,-0.013548,0.212063,0.862454,-0.051035
379,3.79,0.568311,4.726652,-0.206912,0.209587,0.868774,-0.070323,3.391994,0.000291,0.030046,0.74879,3.398297,0.897395,0.113239,0.750415,3.450419,0.95325,0.02891,0.743177,3.327267,0.93728,-0.247964,-0.086253,0.033987,0.709756,0.38537,3.388093,0.000117,0.724442,0.385356,3.454882,0.971497,0.764791,0.385242,3.352088,0.969815,0.640036,0.385513,3.35731,0.977479,0.568311,4.726652,-0.206912,0.209587,0.868774,-0.070323,0.000519,0.261551,0.870898,-0.161627,0.905752,0.159504,0.870932,0.003142,0.869643,0.290453,0.870541,-0.013258,0.986125,0.211766,0.861155,-0.05087,0.866408,0.12466,0.870347,-0.129003,0,0.126664,0.86968,-0.135943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724345,0.385356,3.454941,0.76482,0.385242,3.351971,0.640105,0.385513,3.357368,0.029698,0.748818,3.398513,0.113424,0.750407,3.450393,0.029073,0.743157,3.327077,0.261539,0.870922,-0.162003,0.159004,0.870976,0.003285,0.290476,0.870494,-0.013239,0.212255,0.861134,-0.050656
380,3.8,0.541314,4.748277,-0.233376,0.209506,0.867621,-0.069995,3.391956,0.000297,0.030008,0.748821,3.398257,0.897395,0.113199,0.750458,3.450383,0.95325,0.028876,0.743187,3.327228,0.93728,-0.238244,-0.096503,0.034061,0.709727,0.385396,3.38806,0.000123,0.724401,0.38537,3.454851,0.971497,0.764769,0.385274,3.352064,0.969815,0.640012,0.385544,3.357264,0.977479,0.541314,4.748277,-0.233376,0.209506,0.867621,-0.069995,0.000516,0.261437,0.869674,-0.161319,0.905752,0.159452,0.869839,0.003488,0.869643,0.290395,0.86938,-0.012961,0.986125,0.211689,0.860011,-0.050539,0.866408,0.124558,0.869202,-0.128643,0,0.126599,0.86867,-0.135741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724292,0.385371,3.454916,0.764811,0.385274,3.351934,0.640079,0.385544,3.35733,0.029627,0.74885,3.398479,0.113396,0.750449,3.450347,0.029059,0.743167,3.327041,0.261432,0.869722,-0.161711,0.158963,0.869915,0.003602,0.290438,0.869344,-0.012946,0.21214,0.859923,-0.050275
381,3.81,0.575095,4.715042,-0.254425,0.209592,0.866322,-0.069619,3.391993,0.000292,0.030039,0.74878,3.398296,0.889373,0.113232,0.750417,3.450419,0.949828,0.028905,0.743181,3.327264,0.934304,-0.241172,-0.08428,0.033758,0.709759,0.385367,3.388093,0.000108,0.724447,0.385345,3.454881,0.968375,0.764793,0.385243,3.352086,0.965709,0.640038,0.385514,3.357312,0.976566,0.575095,4.715042,-0.254425,0.209592,0.866322,-0.069619,0.000494,0.261576,0.868407,-0.160913,0.901206,0.159496,0.868517,0.003836,0.872898,0.290448,0.868019,-0.012538,0.985473,0.21176,0.858701,-0.050166,0.867523,0.124678,0.867968,-0.128316,0,0.12665,0.867235,-0.135283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724356,0.385345,3.454952,0.764826,0.385243,3.351965,0.640096,0.385514,3.357362,0.029689,0.748807,3.398508,0.113419,0.750409,3.450395,0.029068,0.743161,3.327076,0.26156,0.868441,-0.161281,0.158998,0.868576,0.003963,0.29058,0.867988,-0.012476,0.212143,0.858639,-0.049986
382,3.82,0.58039,4.718922,-0.241809,0.209516,0.865182,-0.069345,3.391963,0.000311,0.030006,0.748827,3.398262,0.89746,0.113194,0.75044,3.450394,0.952748,0.028877,0.74319,3.327233,0.937637,-0.246131,-0.10388,0.030395,0.709728,0.385388,3.388062,0.000122,0.724393,0.38537,3.454856,0.971099,0.764774,0.385257,3.352074,0.968669,0.640017,0.385536,3.357258,0.980912,0.58039,4.718922,-0.241809,0.209516,0.865182,-0.069345,0.000532,0.261493,0.867288,-0.160642,0.907366,0.159424,0.867358,0.004114,0.870607,0.290376,0.86689,-0.012269,0.96284,0.211687,0.857559,-0.049893,0.89323,0.124598,0.866815,-0.128036,0,0.126584,0.866233,-0.135105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724286,0.385371,3.454914,0.764813,0.385257,3.35195,0.640085,0.385536,3.357324,0.029622,0.748857,3.398489,0.113397,0.750432,3.450364,0.029059,0.743168,3.327036,0.261481,0.867319,-0.16105,0.158926,0.867408,0.004244,0.290413,0.866845,-0.012231,0.212161,0.857524,-0.049653
383,3.83,0.551098,4.721217,-0.213038,0.209547,0.863844,-0.068962,3.391993,0.000297,0.030044,0.748774,3.398294,0.88798,0.113233,0.750421,3.450422,0.948543,0.028914,0.74318,3.327262,0.932839,-0.22886,-0.09737,0.048681,0.709755,0.385374,3.388094,0.000121,0.724428,0.385341,3.454885,0.969583,0.764797,0.385272,3.352099,0.967378,0.640041,0.385509,3.357297,0.976238,0.551098,4.721217,-0.213038,0.209547,0.863844,-0.068962,0.000512,0.26152,0.865933,-0.160261,0.897591,0.159457,0.866029,0.004498,0.870578,0.290408,0.865619,-0.011889,0.982528,0.211723,0.856231,-0.049506,0.867012,0.124626,0.865407,-0.12765,0,0.126707,0.864807,-0.134613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724329,0.385341,3.454949,0.764825,0.385272,3.351977,0.640113,0.385509,3.357355,0.029686,0.748802,3.39851,0.113424,0.750413,3.450397,0.02908,0.74316,3.327071,0.261518,0.865985,-0.160613,0.158944,0.866116,0.004628,0.29044,0.865584,-0.011913,0.212207,0.856127,-0.04926
384,3.84,0.623069,4.737328,-0.250493,0.209516,0.862777,-0.06868,3.391968,0.000283,0.030004,0.748816,3.398264,0.889568,0.113185,0.750447,3.450404,0.95138,0.028883,0.743199,3.327234,0.934438,-0.245976,-0.10863,0.040889,0.70973,0.385389,3.388059,0.000113,0.72439,0.385374,3.454853,0.970368,0.764779,0.385268,3.352075,0.967566,0.640022,0.385524,3.357249,0.977089,0.623069,4.737328,-0.250493,0.209516,0.862777,-0.06868,0.000567,0.261464,0.864942,-0.159992,0.894187,0.159449,0.864906,0.004796,0.849132,0.290395,0.864431,-0.011629,0.947837,0.211693,0.855139,-0.049234,0.872408,0.124579,0.864465,-0.127342,0,0.126626,0.8638,-0.134409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724282,0.385374,3.454901,0.76483,0.385268,3.351955,0.64008,0.385524,3.357319,0.029625,0.748846,3.39849,0.113374,0.750437,3.450358,0.029073,0.743178,3.327054,0.261405,0.864983,-0.160409,0.158864,0.864982,0.004926,0.290566,0.864395,-0.011515,0.212166,0.855057,-0.049061
385,3.85,0.592319,4.68753,-0.281442,0.209571,0.861427,-0.068293,3.391996,0.000295,0.030037,0.748781,3.398304,0.896317,0.113239,0.750415,3.450412,0.951639,0.02889,0.743177,3.327273,0.93755,-0.238003,-0.09219,0.04356,0.709756,0.385386,3.388086,0.000117,0.724435,0.385362,3.454876,0.971049,0.764795,0.385273,3.352087,0.968966,0.640039,0.385522,3.357296,0.977796,0.592319,4.68753,-0.281442,0.209571,0.861427,-0.068293,0.000537,0.261599,0.863511,-0.159561,0.897408,0.159441,0.863627,0.005139,0.870335,0.290401,0.86307,-0.011172,0.983468,0.211727,0.853799,-0.048841,0.867108,0.124686,0.863128,-0.127029,0,0.126623,0.862397,-0.133972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724336,0.385362,3.454937,0.764827,0.385273,3.351967,0.640105,0.385522,3.357354,0.02968,0.748809,3.398514,0.113431,0.750407,3.450389,0.029055,0.743157,3.327086,0.26159,0.863538,-0.15997,0.158952,0.863677,0.005303,0.290407,0.863025,-0.011124,0.212219,0.853767,-0.048643
386,3.86,0.611262,4.725389,-0.262576,0.209481,0.860377,-0.068007,3.391965,0.000275,0.030004,0.748815,3.398265,0.892289,0.113193,0.750457,3.450394,0.951477,0.028874,0.743172,3.327237,0.937165,-0.245349,-0.100138,0.028243,0.709727,0.385385,3.388063,0.000129,0.724397,0.385366,3.454856,0.969291,0.764771,0.385253,3.352072,0.967696,0.640014,0.385536,3.357263,0.974219,0.611262,4.725389,-0.262576,0.209481,0.860377,-0.068007,0.000547,0.261449,0.862511,-0.159309,0.889918,0.159399,0.862534,0.005459,0.872096,0.290349,0.862027,-0.01094,0.982116,0.211653,0.852743,-0.048559,0.866661,0.124557,0.862071,-0.126687,0,0.126568,0.861404,-0.133702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724286,0.385366,3.45491,0.764806,0.385253,3.351947,0.64009,0.385536,3.357333,0.029629,0.748843,3.398476,0.113382,0.750448,3.450351,0.029059,0.743153,3.327068,0.261445,0.862543,-0.159748,0.15891,0.862584,0.005598,0.290372,0.861982,-0.010889,0.212123,0.852707,-0.04831
387,3.87,0.561098,4.725496,-0.260139,0.209593,0.859011,-0.067581,3.392001,0.000301,0.030052,0.748779,3.398307,0.896206,0.113251,0.750428,3.450419,0.951341,0.028909,0.743166,3.327276,0.936909,-0.230527,-0.086048,0.037738,0.709762,0.385379,3.388094,0.000116,0.724448,0.385345,3.454882,0.970877,0.764797,0.385265,3.352088,0.968643,0.640042,0.385526,3.357311,0.977409,0.561098,4.725496,-0.260139,0.209593,0.859011,-0.067581,0.000534,0.261561,0.861068,-0.158884,0.89831,0.159511,0.861229,0.005883,0.858882,0.290461,0.860714,-0.010515,0.954785,0.211765,0.851394,-0.048126,0.883169,0.124669,0.86065,-0.126262,0,0.126696,0.860033,-0.133282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724346,0.385345,3.454938,0.764835,0.385265,3.351969,0.640106,0.385526,3.357374,0.029696,0.748807,3.398519,0.113445,0.750421,3.450399,0.029071,0.743146,3.327084,0.261561,0.861112,-0.159289,0.158961,0.861294,0.005988,0.290636,0.860681,-0.010484,0.21214,0.851318,-0.047858
388,3.88,0.622929,4.713728,-0.275034,0.209474,0.857936,-0.067321,3.391961,0.000288,0.030006,0.748819,3.398261,0.896206,0.113193,0.750446,3.450393,0.951341,0.028878,0.743205,3.32723,0.936909,-0.261006,-0.096316,0.090771,0.709716,0.385368,3.388063,0.000102,0.72439,0.385383,3.454854,0.970877,0.764757,0.385286,3.352067,0.968643,0.64,0.385435,3.357268,0.977409,0.622929,4.713728,-0.275034,0.209474,0.857936,-0.067321,0.000555,0.26146,0.860076,-0.158612,0.89831,0.159377,0.86009,0.006135,0.858882,0.29033,0.859558,-0.010237,0.954785,0.211639,0.850298,-0.047874,0.883169,0.124561,0.859659,-0.126018,0,0.126627,0.859025,-0.133039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724305,0.385383,3.454917,0.76481,0.385286,3.351956,0.640032,0.385435,3.357316,0.02962,0.748848,3.398488,0.113386,0.750437,3.450347,0.029071,0.743184,3.327049,0.26144,0.860126,-0.159038,0.158871,0.860176,0.006272,0.290331,0.859518,-0.010196,0.212165,0.850202,-0.047626
