Format Version,1.23,Take Name,semi_circle_08_01_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-08 02.32.16.993 PM,Total Frames in Take,2611,Total Exported Frames,2611,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
427,4.270000,1.046836,-0.859982,-1.367417,1.492629,0.880940,3.725836,0.000798,1.582106,0.885195,3.765769,0.831349,1.547699,0.884300,3.645932,0.857242,1.495708,0.873582,3.754710,0.636674,1.422620,0.880862,3.800336,0.653714,1.415013,0.880761,3.662432,0.886953,2.666964,0.960013,4.757483,2.566340,0.968549,4.640093,2.624532,0.970594,4.735561,2.695187,0.972796,4.687027,2.582494,0.969699,4.725580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581809,0.885264,3.765128,1.547475,0.883962,3.646335,1.496201,0.874196,3.755806,1.422552,0.880304,3.799302,1.415211,0.881027,3.662694
428,4.280000,1.050723,-0.850763,-1.390988,1.492692,0.879728,3.725920,0.000895,1.582177,0.883944,3.765838,0.822697,1.547750,0.883072,3.646007,0.857080,1.495772,0.872367,3.754793,0.662823,1.422695,0.879673,3.800432,0.705928,1.415065,0.879586,3.662530,0.894539,2.666986,0.959950,4.757492,2.566372,0.968500,4.640348,2.624493,0.970622,4.735395,2.695243,0.972748,4.687124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581850,0.884120,3.765217,1.547554,0.882696,3.646308,1.496346,0.872877,3.756253,1.422639,0.879105,3.799330,1.415262,0.879919,3.662799
429,4.290000,1.022001,-0.750538,-1.375411,1.492792,0.878674,3.726106,0.000890,1.582345,0.882937,3.765866,0.821885,1.547710,0.881994,3.646096,0.895321,1.495926,0.871328,3.754978,0.644495,1.422925,0.878635,3.800740,0.618694,1.415055,0.878476,3.662852,0.862048,2.667015,0.959975,4.757505,2.566417,0.968450,4.640368,2.624491,0.970663,4.735361,2.695224,0.972733,4.687103,2.582491,0.969706,4.725599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582004,0.883038,3.765249,1.547551,0.881724,3.646374,1.496421,0.871799,3.756225,1.422700,0.878006,3.799369,1.415349,0.878741,3.663236
430,4.300000,1.040485,-0.865391,-1.361922,1.492832,0.877536,3.726371,0.000908,1.582305,0.881804,3.766312,0.821885,1.547910,0.880892,3.646472,0.895321,1.495909,0.870182,3.755246,0.644495,1.422816,0.877459,3.800864,0.618694,1.415222,0.877343,3.662960,0.862048,2.666994,0.959985,4.757490,2.566399,0.968484,4.640303,2.624508,0.970568,4.735487,2.695234,0.972747,4.687145,2.582468,0.969744,4.725473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581874,0.881850,3.766031,1.547682,0.880686,3.646510,1.496545,0.870624,3.756404,1.422772,0.876894,3.799351,1.415432,0.877549,3.663341
431,4.310000,1.046010,-0.835181,-1.384039,1.492946,0.876387,3.726081,0.000924,1.582441,0.880618,3.765975,0.870918,1.547982,0.879731,3.646153,0.922449,1.496035,0.869029,3.754954,0.651743,1.422969,0.876329,3.800612,0.595904,1.415302,0.876229,3.662712,0.879722,2.666984,0.959974,4.757508,2.566355,0.968513,4.640133,2.624522,0.970583,4.735577,2.695282,0.972659,4.687449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582164,0.880728,3.765335,1.547738,0.879455,3.646529,1.496644,0.869528,3.756362,1.422748,0.875729,3.799240,1.415577,0.876489,3.663016
432,4.320000,1.050657,-0.731728,-1.391226,1.493105,0.875330,3.726236,0.000894,1.582672,0.879549,3.765968,0.837268,1.547996,0.878676,3.646209,0.934501,1.496246,0.867969,3.755103,0.603738,1.423263,0.875273,3.800893,0.559601,1.415346,0.875185,3.663007,0.837843,2.667007,0.959972,4.757503,2.566360,0.968525,4.640135,2.624487,0.970643,4.735350,2.695213,0.972758,4.687155,2.582487,0.969735,4.725464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582323,0.879697,3.765439,1.547918,0.878435,3.646277,1.496803,0.868323,3.756544,1.422783,0.874593,3.799341,1.415701,0.875465,3.663473
433,4.330000,1.029012,-0.902244,-1.319589,1.493131,0.874197,3.726545,0.000855,1.582574,0.878538,3.766543,0.837268,1.548259,0.877576,3.646681,0.934501,1.496195,0.866851,3.755424,0.603738,1.423066,0.874085,3.800992,0.559601,1.415563,0.873934,3.663083,0.837843,2.667045,0.959950,4.757495,2.566352,0.968509,4.640165,2.624460,0.970648,4.735302,2.695215,0.972721,4.687279,2.582485,0.969715,4.725525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582171,0.878568,3.766320,1.548020,0.877360,3.646662,1.496820,0.867352,3.756514,1.422987,0.873495,3.799520,1.415779,0.874136,3.663487
434,4.340000,1.076152,-0.859092,-1.350314,1.493297,0.873019,3.726294,0.000855,1.582772,0.877281,3.766228,0.884458,1.548365,0.876436,3.646391,0.919371,1.496378,0.865647,3.755165,0.661763,1.423288,0.872882,3.800795,0.603139,1.415680,0.872849,3.662891,0.874804,2.666988,0.959948,4.757495,2.566379,0.968482,4.640329,2.624473,0.970666,4.735291,2.695233,0.972731,4.687187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582474,0.877416,3.765569,1.548162,0.876073,3.646748,1.496945,0.866208,3.756534,1.423205,0.872342,3.799752,1.415869,0.873152,3.663146
435,4.350000,1.039875,-0.787603,-1.318764,1.493493,0.871938,3.726518,0.000907,1.583015,0.876277,3.766339,0.805257,1.548460,0.875335,3.646545,0.894656,1.496614,0.864587,3.755390,0.654484,1.423576,0.871809,3.801106,0.643373,1.415798,0.871683,3.663212,0.842779,2.667004,0.959979,4.757507,2.566379,0.968481,4.640244,2.624496,0.970614,4.735451,2.695195,0.972768,4.686993,2.582421,0.969776,4.725218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582623,0.876371,3.765673,1.548290,0.875056,3.646811,1.497038,0.865060,3.756618,1.423395,0.871217,3.799820,1.416174,0.871950,3.663640
436,4.360000,1.060845,-0.833144,-1.312632,1.493585,0.870845,3.726450,0.000808,1.583076,0.875178,3.766344,0.805257,1.548616,0.874277,3.646522,0.894656,1.496684,0.863484,3.755322,0.654484,1.423610,0.870682,3.800982,0.643373,1.415941,0.870606,3.663082,0.842779,2.666954,0.960002,4.757508,2.566331,0.968516,4.640141,2.624418,0.970698,4.735058,2.695247,0.972737,4.687180,2.582471,0.969695,4.725552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582804,0.875387,3.765726,1.548481,0.873881,3.646810,1.497184,0.863898,3.756637,1.423503,0.870095,3.799905,1.416074,0.870976,3.663345
437,4.370000,1.078079,-0.808575,-1.316081,1.493646,0.869717,3.726523,0.000864,1.583154,0.874033,3.766379,0.823355,1.548643,0.873170,3.646572,0.872996,1.496757,0.862347,3.755391,0.633376,1.423702,0.869535,3.801084,0.692336,1.415974,0.869501,3.663188,0.881745,2.667002,0.959989,4.757488,2.566378,0.968482,4.640310,2.624455,0.970600,4.735338,2.695231,0.972742,4.687140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582832,0.874165,3.765813,1.548472,0.872832,3.646820,1.497333,0.862883,3.756750,1.423600,0.868958,3.799914,1.416156,0.869797,3.663502
438,4.380000,1.035352,-0.815580,-1.307584,1.493799,0.868635,3.726497,0.000797,1.583301,0.872994,3.766362,0.837366,1.548805,0.872036,3.646551,0.861336,1.496907,0.861287,3.755371,0.618269,1.423846,0.868499,3.801050,0.650105,1.416135,0.868360,3.663153,0.874637,2.667021,0.959977,4.757520,2.566372,0.968493,4.640165,2.624511,0.970583,4.735508,2.695170,0.972765,4.686953,2.582482,0.969691,4.725506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583051,0.873077,3.765767,1.548552,0.871686,3.646899,1.497537,0.862034,3.756545,1.423573,0.867798,3.799870,1.416405,0.868636,3.663472
439,4.390000,0.947889,-0.725410,-1.294288,1.493991,0.867555,3.726734,0.000780,1.583555,0.871998,3.766451,0.844232,1.548871,0.870848,3.646697,0.914785,1.497147,0.860252,3.755615,0.679301,1.424156,0.867515,3.801397,0.550098,1.416228,0.867163,3.663512,0.860606,2.667048,0.959928,4.757511,2.566377,0.968471,4.640236,2.624444,0.970634,4.735226,2.695222,0.972743,4.687191,2.582436,0.969755,4.725355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583232,0.872070,3.765924,1.548785,0.870619,3.646934,1.497762,0.860744,3.756627,1.423602,0.866736,3.799872,1.416493,0.867408,3.663938
440,4.400000,1.021685,-0.822773,-1.318943,1.494036,0.866398,3.726606,0.000783,1.583534,0.870749,3.766480,0.844232,1.549052,0.869770,3.646666,0.914785,1.497139,0.859056,3.755482,0.679301,1.424074,0.866294,3.801151,0.550098,1.416380,0.866124,3.663252,0.860606,2.667019,0.959959,4.757514,2.566326,0.968534,4.640076,2.624486,0.970611,4.735424,2.695207,0.972755,4.687071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583273,0.870840,3.765939,1.548853,0.869443,3.647008,1.497849,0.859712,3.756598,1.423781,0.865587,3.799876,1.416545,0.866400,3.663571
441,4.410000,0.976645,-0.747815,-1.319533,1.494232,0.865248,3.726862,0.000879,1.583782,0.869631,3.766616,0.829183,1.549144,0.868557,3.646847,0.893220,1.497374,0.857928,3.755740,0.612636,1.424368,0.865201,3.801498,0.592565,1.416493,0.864923,3.663610,0.878174,2.667023,0.959948,4.757486,2.566373,0.968486,4.640211,2.624469,0.970626,4.735256,2.695215,0.972747,4.687208,2.582485,0.969731,4.725441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583497,0.869741,3.766005,1.549016,0.868295,3.647160,1.497988,0.858412,3.757077,1.424034,0.864537,3.800048,1.416710,0.865185,3.663959
442,4.420000,1.038160,-0.839483,-1.270708,1.494370,0.864183,3.726754,0.000817,1.583852,0.868597,3.766657,0.831314,1.549408,0.867622,3.646832,0.857182,1.497470,0.856835,3.755629,0.652245,1.424385,0.863999,3.801277,0.689904,1.416733,0.863861,3.663376,0.900794,2.667011,0.959936,4.757489,2.566364,0.968503,4.640154,2.624452,0.970639,4.735258,2.695222,0.972758,4.687115,2.582428,0.969764,4.725292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583495,0.868672,3.766089,1.549195,0.867266,3.647225,1.498071,0.857498,3.756694,1.424371,0.863390,3.800196,1.416861,0.864138,3.663630
443,4.430000,1.020018,-0.783454,-1.332900,1.494531,0.863013,3.726965,0.000883,1.584058,0.867343,3.766778,0.831314,1.549493,0.866369,3.646987,0.857182,1.497653,0.855671,3.755839,0.652245,1.424621,0.862926,3.801558,0.689904,1.416831,0.862755,3.663665,0.900794,2.667004,0.959944,4.757493,2.566408,0.968465,4.640343,2.624465,0.970599,4.735325,2.695231,0.972694,4.687256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583696,0.867469,3.766131,1.549370,0.866061,3.647303,1.498182,0.856141,3.757093,1.424458,0.862313,3.800282,1.417050,0.863048,3.664027
444,4.440000,1.141722,-0.726913,-1.233780,1.494556,0.861919,3.727043,0.000642,1.584113,0.866322,3.766779,0.828782,1.549436,0.865539,3.647019,0.897663,1.497718,0.854521,3.755898,0.617896,1.424717,0.861553,3.801702,0.788065,1.416796,0.861658,3.663816,0.846686,2.666996,0.959943,4.757504,2.566353,0.968505,4.640156,2.624465,0.970597,4.735384,2.695217,0.972749,4.687046,2.582493,0.969707,4.725554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583805,0.866477,3.766187,1.549346,0.865157,3.646905,1.498392,0.854964,3.757197,1.424297,0.861137,3.801095,1.417135,0.861984,3.664211
445,4.450000,1.053995,-0.875025,-1.298765,1.494691,0.860801,3.727267,0.000885,1.584152,0.865159,3.767225,0.881020,1.549780,0.864236,3.647379,0.917558,1.497771,0.853444,3.756141,0.655573,1.424661,0.860631,3.801747,0.587855,1.417093,0.860537,3.663841,0.894608,2.666980,0.959990,4.757500,2.566384,0.968426,4.640381,2.624500,0.970600,4.735395,2.695204,0.972711,4.687210,2.582484,0.969695,4.725494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583749,0.865187,3.766973,1.549540,0.864028,3.647467,1.498449,0.853948,3.757229,1.424629,0.860023,3.800215,1.417245,0.860733,3.664182
446,4.460000,1.001846,-0.746784,-1.319329,1.494879,0.859692,3.727115,0.000966,1.584430,0.864057,3.766869,0.881020,1.549790,0.863036,3.647101,0.917558,1.498021,0.852360,3.755990,0.655573,1.425016,0.859612,3.801753,0.587855,1.417139,0.859395,3.663865,0.894608,2.667017,0.959969,4.757504,2.566397,0.968488,4.640255,2.624472,0.970602,4.735323,2.695215,0.972713,4.687120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584066,0.864145,3.766231,1.549619,0.862825,3.647442,1.498705,0.852808,3.757374,1.424629,0.858954,3.800145,1.417461,0.859624,3.664229
447,4.470000,1.012923,-0.735255,-1.363710,1.495069,0.858626,3.727225,0.000912,1.584632,0.862914,3.766961,0.815894,1.549965,0.861944,3.647200,0.912793,1.498212,0.851285,3.756098,0.628474,1.425222,0.858584,3.801877,0.526061,1.417315,0.858401,3.663991,0.861738,2.667018,0.959913,4.757515,2.566368,0.968467,4.640194,2.624457,0.970641,4.735229,2.695241,0.972713,4.687235,2.582442,0.969769,4.725241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584241,0.863044,3.766351,1.549922,0.861711,3.647456,1.498820,0.851708,3.757386,1.424753,0.857764,3.800234,1.417592,0.858678,3.664383
448,4.480000,1.067815,-0.761578,-1.265016,1.495188,0.857520,3.727280,0.000899,1.584724,0.861924,3.767064,0.816208,1.550117,0.861007,3.647285,0.900982,1.498329,0.850157,3.756147,0.614811,1.425305,0.857289,3.801898,0.588559,1.417466,0.857221,3.664008,0.870857,2.666968,0.959960,4.757493,2.566403,0.968482,4.640247,2.624527,0.970581,4.735426,2.695214,0.972752,4.687077,2.582487,0.969715,4.725466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584414,0.862025,3.766405,1.550023,0.860790,3.647603,1.498941,0.850524,3.757513,1.424915,0.856724,3.800402,1.417708,0.857457,3.664398
449,4.490000,1.184389,-0.879466,-1.270264,1.495398,0.856313,3.726930,0.000799,1.584853,0.860625,3.766906,0.816208,1.550492,0.859956,3.647055,0.900982,1.498479,0.848892,3.755788,0.614811,1.425361,0.855940,3.801404,0.588559,1.417806,0.856154,3.663498,0.870857,2.667012,0.959960,4.757509,2.566386,0.968473,4.640236,2.624501,0.970581,4.735453,2.695272,0.972676,4.687315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584419,0.860800,3.766487,1.550751,0.859546,3.646725,1.499055,0.849546,3.757466,1.425157,0.855461,3.800601,1.417855,0.856475,3.664071
450,4.500000,1.152365,-0.839453,-1.291847,1.495484,0.855308,3.727240,0.000838,1.584968,0.859609,3.767151,0.834007,1.550523,0.858887,3.647324,0.867502,1.498582,0.847902,3.756100,0.598102,1.425500,0.855001,3.801763,0.708491,1.417847,0.855142,3.663862,0.891728,2.667011,0.959942,4.757494,2.566340,0.968504,4.640120,2.624455,0.970688,4.735149,2.695276,0.972684,4.687326,2.582467,0.969736,4.725466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584669,0.859774,3.766582,1.550292,0.858508,3.647614,1.499243,0.848404,3.757477,1.425424,0.854473,3.800726,1.418003,0.855467,3.664102
451,4.510000,1.085589,-0.763437,-1.231068,1.495670,0.854270,3.727444,0.000857,1.585202,0.858715,3.767233,0.821525,1.550601,0.857814,3.647452,0.906451,1.498814,0.846901,3.756309,0.638952,1.425783,0.853975,3.802059,0.631070,1.417951,0.853944,3.664168,0.862148,2.666988,0.959926,4.757508,2.566360,0.968496,4.640150,2.624516,0.970574,4.735519,2.695224,0.972678,4.687290,2.582456,0.969707,4.725500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584853,0.858860,3.766627,1.550530,0.857519,3.647671,1.499351,0.847296,3.757590,1.425530,0.853372,3.800736,1.418162,0.854244,3.664580
452,4.520000,1.130382,-0.767568,-1.280231,1.495768,0.853162,3.727493,0.000883,1.585301,0.857499,3.767291,0.821525,1.550706,0.856722,3.647507,0.906451,1.498904,0.845768,3.756352,0.638952,1.425877,0.852868,3.802104,0.631070,1.418052,0.852954,3.664213,0.862148,2.667052,0.959900,4.757523,2.566398,0.968430,4.640268,2.624543,0.970537,4.735628,2.695228,0.972712,4.687193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584913,0.857584,3.766703,1.550615,0.856478,3.647685,1.499440,0.846240,3.757603,1.425539,0.852232,3.800672,1.418370,0.853200,3.664682
453,4.530000,1.056971,-0.778300,-1.263212,1.495983,0.852065,3.727478,0.000873,1.585507,0.856480,3.767287,0.822585,1.550936,0.855539,3.647498,0.921085,1.499116,0.844709,3.756347,0.640000,1.426078,0.851846,3.802075,0.599143,1.418279,0.851753,3.664183,0.845412,2.667026,0.959909,4.757521,2.566375,0.968444,4.640305,2.624504,0.970502,4.735683,2.695221,0.972733,4.687159,2.582475,0.969725,4.725500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585133,0.856603,3.766609,1.551025,0.855274,3.647680,1.499722,0.845217,3.757796,1.425580,0.851157,3.800645,1.418503,0.852021,3.664690
454,4.540000,1.070051,-0.755383,-1.217071,1.496093,0.851112,3.727569,0.000779,1.585629,0.855590,3.767344,0.841545,1.551012,0.854647,3.647568,0.905947,1.499243,0.843751,3.756435,0.670398,1.426217,0.850820,3.802193,0.554003,1.418365,0.850750,3.664304,0.869305,2.667049,0.959941,4.757478,2.566378,0.968483,4.640230,2.624542,0.970511,4.735704,2.695251,0.972673,4.687344,2.582414,0.969773,4.725285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585343,0.855624,3.766780,1.550935,0.854426,3.647863,1.499833,0.844351,3.757451,1.425671,0.850026,3.800692,1.418608,0.850964,3.664714
455,4.550000,1.166229,-0.776646,-1.228116,1.496247,0.849995,3.727642,0.000890,1.585769,0.854388,3.767457,0.841545,1.551196,0.853653,3.647667,0.905947,1.499385,0.842585,3.756497,0.670398,1.426343,0.849591,3.802240,0.554003,1.418542,0.849755,3.664347,0.869305,2.666958,0.959975,4.757488,2.566378,0.968454,4.640276,2.624492,0.970556,4.735516,2.695240,0.972686,4.687244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585408,0.854503,3.766840,1.551141,0.853388,3.647900,1.500039,0.843071,3.757868,1.425973,0.848946,3.800811,1.418773,0.850018,3.664782
456,4.560000,1.150175,-0.780527,-1.204242,1.496460,0.848961,3.727729,0.000939,1.585977,0.853403,3.767550,0.818992,1.551413,0.852620,3.647758,0.910600,1.499598,0.841561,3.756587,0.601178,1.426550,0.848550,3.802322,0.597295,1.418760,0.848671,3.664429,0.860389,2.666971,0.959925,4.757492,2.566370,0.968468,4.640194,2.624479,0.970585,4.735392,2.695261,0.972619,4.687334,2.582526,0.969640,4.725758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585614,0.853502,3.766894,1.551250,0.852343,3.648055,1.500058,0.842080,3.757931,1.426379,0.847919,3.800961,1.419085,0.848932,3.664811
457,4.570000,1.125475,-0.795211,-1.192376,1.496712,0.847892,3.727509,0.000764,1.586218,0.852370,3.767351,0.844655,1.551685,0.851527,3.647551,0.867374,1.499845,0.840505,3.756370,0.641991,1.426783,0.847499,3.802084,0.691691,1.419029,0.847558,3.664189,0.815690,2.666987,0.959944,4.757493,2.566369,0.968420,4.640358,2.624479,0.970541,4.735405,2.695228,0.972664,4.687187,2.582479,0.969652,4.725574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585739,0.852446,3.766963,1.551941,0.851184,3.647238,1.500177,0.841196,3.757580,1.426594,0.846875,3.801037,1.419163,0.847831,3.664860
458,4.580000,1.190964,-0.815848,-1.157532,1.496821,0.846855,3.727580,0.000867,1.586310,0.851341,3.767461,0.844655,1.551822,0.850614,3.647647,0.867374,1.499948,0.839437,3.756434,0.641991,1.426865,0.846335,3.802129,0.691691,1.419162,0.846546,3.664231,0.815690,2.666975,0.959971,4.757465,2.566392,0.968451,4.640362,2.624494,0.970591,4.735371,2.695226,0.972697,4.687202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585848,0.851466,3.766999,1.552141,0.850313,3.647351,1.500453,0.839946,3.758044,1.426602,0.845863,3.801057,1.419221,0.846809,3.664916
459,4.590000,1.240185,-0.821875,-1.238853,1.496858,0.845945,3.727785,0.000885,1.586350,0.850269,3.767676,0.833595,1.551870,0.849696,3.647858,0.867982,1.499972,0.838498,3.756633,0.559316,1.426895,0.845460,3.802327,0.699951,1.419203,0.845803,3.664429,0.816020,2.666998,0.959912,4.757493,2.566395,0.968429,4.640429,2.624496,0.970531,4.735464,2.695250,0.972665,4.687365,2.582423,0.969705,4.725445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586099,0.850434,3.767027,1.551704,0.849346,3.648260,1.500574,0.839055,3.758054,1.426722,0.844782,3.801045,1.419357,0.846121,3.664689
460,4.600000,1.284584,-0.869928,-1.155168,1.496949,0.844903,3.727932,0.000698,1.586399,0.849326,3.767905,0.785034,1.552025,0.848794,3.648057,0.870693,1.500048,0.837439,3.756777,0.593074,1.426922,0.844261,3.802413,0.769855,1.419349,0.844697,3.664509,0.871612,2.667002,0.959923,4.757501,2.566387,0.968422,4.640387,2.624598,0.970407,4.736013,2.695240,0.972668,4.687254,2.582491,0.969652,4.725658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586224,0.849548,3.767093,1.551926,0.848337,3.648278,1.500744,0.837962,3.758152,1.426473,0.843755,3.801789,1.419587,0.845073,3.664765
461,4.610000,1.271501,-1.002165,-1.177327,1.497183,0.843893,3.727831,0.000861,1.586544,0.848285,3.768009,0.785034,1.552445,0.847741,3.648082,0.870693,1.500213,0.836433,3.756685,0.593074,1.426985,0.843297,3.802151,0.769855,1.419729,0.843706,3.664230,0.871612,2.666979,0.959894,4.757494,2.566420,0.968404,4.640381,2.624539,0.970471,4.735748,2.695279,0.972624,4.687405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586124,0.848416,3.767974,1.552578,0.847400,3.647541,1.500828,0.837043,3.758199,1.426923,0.842761,3.801043,1.419693,0.843987,3.664795
462,4.620000,1.271288,-0.861226,-1.183065,1.497444,0.842910,3.727696,0.000827,1.586903,0.847298,3.767654,0.889891,1.552509,0.846756,3.647811,0.836525,1.500545,0.835450,3.756543,0.563986,1.427429,0.842318,3.802189,0.691629,1.419834,0.842726,3.664286,0.842014,2.666960,0.959947,4.757502,2.566361,0.968454,4.640303,2.624493,0.970536,4.735518,2.695277,0.972687,4.687319,2.582479,0.969675,4.725624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586501,0.847488,3.767200,1.552727,0.846372,3.647590,1.501149,0.836009,3.758191,1.427172,0.841783,3.801188,1.419894,0.843055,3.664873
463,4.630000,1.197912,-0.784240,-1.191321,1.497577,0.841994,3.728223,0.000936,1.587090,0.846423,3.768054,0.803724,1.552535,0.845731,3.648259,0.888859,1.500715,0.834570,3.757074,0.607536,1.427662,0.841505,3.802810,0.618242,1.419881,0.841738,3.664917,0.871942,2.667023,0.959958,4.757500,2.566409,0.968420,4.640364,2.624539,0.970502,4.735710,2.695264,0.972656,4.687365,2.582439,0.969704,4.725414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586664,0.846567,3.767411,1.552471,0.845425,3.648574,1.501380,0.835042,3.758416,1.427486,0.840856,3.801439,1.420046,0.842037,3.665299
464,4.640000,1.139663,-0.789171,-1.117860,1.497774,0.841127,3.728157,0.000756,1.587277,0.845712,3.767993,0.835335,1.552736,0.844853,3.648195,0.872698,1.500918,0.833738,3.757016,0.684782,1.427851,0.840627,3.802737,0.648047,1.420086,0.840707,3.664843,0.867914,2.667000,0.959939,4.757514,2.566405,0.968400,4.640480,2.624491,0.970472,4.735661,2.695262,0.972654,4.687344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586895,0.845722,3.767457,1.552595,0.844550,3.648580,1.501635,0.834443,3.757777,1.427570,0.839963,3.801528,1.420244,0.840933,3.665293
